60
0 48.9547 46.0404 54.0833 58.2371 76.8315 92.363 50.3178 36.0555 52.7181 27.6116 77.4209 75.1601 52.7181 43.7305 33.5452 63.3725 37.8 43.1504 72.1299 62.5156 71.5925 56.6579 12.4483 86.1371 65.044 26.6271 32.0131 18 10.1548 60.869 44.8642 13.8058 52.9037 48.1203 54.0833 34.4471 51.8714 29.0413 24.9303 37.013 26.7858 49.8401 62.5156 27.3247 58.2278 50.4 52.9037 44.0477 64.5879 34.4 14.4 35.5578 51.6314 54.6494 46.6154 48.9547 40.5231 32.4 51.1097 
48.9547 0 11.2161 40.5231 9.32309 27.9693 43.7305 26.2275 15.2552 15.2552 25.8627 42.6427 27.6116 35.2647 9.32309 26.3591 46.4982 45.3471 19.8 28.3365 30.0566 26.05 47.5836 37.2924 37.2924 18.3412 34.4471 26.05 43.3377 44.8642 36.6824 10.1548 48.5077 44.8642 45 11.2161 23.2491 27.6116 53.4404 58.0827 36.635 35.1027 1.8 30.0566 36.6824 33.5452 50.774 59.0931 39.6913 17.2 24.9303 57.2524 16.7726 23.2491 10.1548 5.4 46.8 38.0237 43.9318 16.7726 
46.0404 11.2161 0 49.8606 17.5727 34.5879 47.3396 15.2552 19.8 26.2275 19.4124 53.8401 29.5466 44.8308 3.6 17.2939 56.6198 35.1454 28.3365 26.2275 21.6 36.0555 56.6731 33.6482 43.5986 19.4124 26.3591 17.5727 36.635 44.2904 47.2631 1.8 48.7811 33.6482 52.9037 22.4321 28.8 16.7726 56.6731 59.8468 26.3591 38.766 10.1548 21.6 40.5231 23.2491 39.6913 48.1203 28.7124 26.7858 30.6 56.6424 21.6 33.5452 21.3214 15.2552 54.6805 27.3247 34.4471 7.2 
54.0833 40.5231 49.8606 0 43.2 53.2541 71.4227 64.7611 32.0131 27 51.1097 29.5466 61.8013 5.4 46.4982 56.6424 9.32309 74.6898 21.587 66.6 70.5294 39.8979 7.2 49.8401 59.8468 55.8 59.6905 55.2232 61.9048 44.3355 11.2161 48.1751 43.3377 80.7933 10.1548 32.4 24.8966 66.416 35.1454 43.5986 67.6302 27.3247 42.2838 70.5294 26.7858 73.104 84.2503 91.1186 73.3305 40.5231 23.6279 51.6314 30.5103 18 34.2 35.2647 11.2161 70.446 70.8838 56.6731 
58.2371 9.32309 17.5727 43.2 0 18.6462 34.831 30.4644 23.6279 16.2 34.8213 38.6663 19.9489 37.8 17.2 34.4471 47.5836 52.7181 24.9303 23.4 30.5103 18.6462 50.4 46.6154 27.9693 12.6 43.0377 34.4 52.379 53.8401 37.013 17.2939 57.2524 49.8401 49.355 10.8 30.5103 31.4585 61.0207 66.2507 43.9318 42.8402 8.78635 30.5103 44.2904 36.0649 56.6579 65.2616 45.9504 9.32309 32.0131 66.1553 24.8966 25.2 9 12.4483 51.1285 44.808 51.8818 20.3096 
76.8315 27.9693 34.5879 53.2541 18.6462 0 18.3412 43.9318 41.6043 29.0413 53.1161 37.013 13.8058 48.1751 35.1454 51.8818 54.6805 68.8941 40.025 23.6279 38.8247 14.4 60.1132 65.2616 9.32309 18.0278 60.869 52.0999 70.6815 72.0569 44.0477 34.8213 75.1601 62.8334 61.4758 24.8966 47.2559 44.3355 77.3325 83.3175 60.2269 59.6905 27.3247 38.8247 60.9528 46.6154 70.6815 79.4655 60.869 13.8058 48.5077 84.2342 42.6427 36.6824 23.6279 30.4644 63.1142 60.4417 68.8235 34.5879 
92.363 43.7305 47.3396 71.4227 34.831 18.3412 0 52.0999 58.4565 47.2631 66.7344 52.2 18.0278 66.416 48.9547 63.9578 72.2764 78.4189 58.0827 25.8 43.0377 31.7855 78.1798 80.2957 12.6 27.9693 73.2699 64.5879 83.9078 88.5837 61.8401 48.1203 92.0808 68.8235 79.7957 42.8402 64.8919 51.8818 95.2391 100.895 70.2908 77.3325 42.6427 43.0377 78.6824 51.6314 77.4 86.0188 69.1757 32.0131 66.2507 100.945 59.6905 55.0236 41.4174 47.2559 81.4236 69.6425 79.4655 44.808 
50.3178 26.2275 15.2552 64.7611 30.4644 43.9318 52.0999 0 33.5219 41.4174 23.2491 68.4658 34.4471 59.8468 18.3412 16.7726 71.7799 26.3591 43.1741 26.7858 12.4483 48.9547 71.4227 38.2816 51.8818 26.05 24.8966 18.3412 36.0649 51.5539 62.5156 16.7726 56.6731 19.4124 67.0439 37.3449 42.2838 1.8 67.153 68.7852 18.6462 50.4 24.8966 12.4483 52.2 9 26.7858 35.5578 17.2 39.6913 44.0477 63.1142 35.2647 48.7811 36.0649 30.5103 68.7852 17.5727 27.9693 10.1548 
36.0555 15.2552 19.8 32.0131 23.6279 41.6043 58.4565 33.5219 0 17.2 20.3096 44.808 42.8402 27.6116 16.2 24.8966 40.025 43.7305 11.2161 43.1741 41.4 35.5578 38.2816 25.8627 50.774 33.5452 29.5466 23.6279 35.1454 30.4644 32.522 18 33.6482 48.7811 33.5219 18.0278 9 35.2647 38.2816 42.8402 36.0649 19.9489 16.7726 41.4 21.587 42.2838 52.4549 59.6905 41.4174 28.7124 10.8 42.6427 1.8 19.4124 18.6462 11.2161 35.2647 38.6663 40.6192 27 
52.7181 15.2552 26.2275 27 16.2 29.0413 47.2631 41.4174 17.2 0 36.0555 28.7124 35.2647 21.6 23.6279 38.8247 31.7855 58.2371 11.2161 39.6 44.8308 19.4124 34.2 43.0377 37.3449 28.8 45.3471 38.0237 52.0999 45.9504 21.587 24.8966 48.1203 59.6905 33.5219 5.4 19.4124 42.8402 48.5077 54.9422 49.8401 31.4585 16.7726 44.8308 32.522 48.7811 65.044 73.0616 53.8401 15.2552 20.3096 57.4247 17.2939 9 7.2 11.2161 35.2647 51.7536 55.9385 32.0131 
27.6116 25.8627 19.4124 51.1097 34.8213 53.1161 66.7344 23.2491 20.3096 36.0555 0 64.5879 48.9547 47.2559 18.0278 7.2 59.6905 23.6279 31.4585 44.8642 35.1027 51.6314 56.6424 15.2552 62.3416 38.8247 9.32309 5.4 17.5727 28.3365 52.7765 18.6462 33.5219 31.7855 50.3178 34.8213 26.2275 24.9303 45 45.8144 16.7726 30.0566 26.05 35.1027 31.7855 31.7855 33.5452 40.025 23.2491 43.0377 27.6116 39.8979 21.3214 39.6913 34.5879 26.05 51.8714 19.9489 20.3096 23.6279 
77.4209 42.6427 53.8401 29.5466 38.6663 37.013 52.2 68.4658 44.808 28.7124 64.5879 0 49.8606 27.3247 51.7536 67.5307 24.8966 86.942 34.8213 58.2278 69.029 23.2491 33.6482 69.6425 39.6 48.7811 73.9083 66.7344 79.8924 68.8941 18.6462 52.7765 69.3862 87.4611 39.6913 31.4585 43.1504 69.662 63.9578 72.111 78.5002 51.8818 43.7305 69.029 52.0999 74.6898 93.3574 101.548 82.2097 30.5103 43.0377 78.4189 44.3355 26.05 32.522 39.6913 40.6192 80.2957 84.6191 58.4565 
75.1601 27.6116 29.5466 61.8013 19.9489 13.8058 18.0278 34.4471 42.8402 35.2647 48.9547 49.8606 0 56.4588 31.4585 45.9504 64.8 60.629 44.8308 10.1548 26.7858 26.6271 68.9385 62.9171 18.6462 10.1548 55.2684 46.6154 65.9776 72.1299 54 30.4644 76.0013 52.0999 68.7852 30.0566 50.3178 34.4 80.7933 85.6803 52.379 62.5156 26.2275 26.7858 64.0262 35.1454 60.4417 69.1757 51.6314 21.6 51.8714 84.5719 44.2904 44.0477 28.3365 32.0131 70.5294 51.8818 61.5045 26.7858 
52.7181 35.2647 44.8308 5.4 37.8 48.1751 66.416 59.8468 27.6116 21.6 47.2559 27.3247 56.4588 0 41.5293 52.4549 12.4483 70.8838 16.7726 61.2 65.3057 35.1027 12.6 47.3396 55.0236 50.4 56.0803 51.1097 59.0931 43.3377 8.78635 43.1741 43 76.2758 13.8058 27 21.3214 61.4758 36.635 44.808 63.555 26.05 37.013 65.3057 25.8627 68.0782 80.05 87.1381 69.029 35.2647 20.3096 51.7254 26.2275 12.6 28.8 30.0566 15.2552 66.2507 67.2964 51.5539 
43.7305 9.32309 3.6 46.4982 17.2 35.1454 48.9547 18.3412 16.2 23.6279 18.0278 51.7536 31.4585 41.5293 0 17.2939 53.4404 36.0555 24.9303 29.0413 25.2 35.1454 53.2541 31.4585 44.3355 21.3214 25.8627 17.2 35.5578 41.4174 44.2904 1.8 45.7655 36.0649 49.355 20.3096 25.2 19.9489 53.2541 56.6198 27.3247 35.2647 8.78635 25.2 37.013 26.6271 41.6043 49.8401 30.4644 26.05 27 53.8268 18 30.5103 19.4124 12.4483 51.1285 28.7124 34.8213 10.8 
33.5452 26.3591 17.2939 56.6424 34.4471 51.8818 63.9578 16.7726 24.8966 38.8247 7.2 67.5307 45.9504 52.4549 17.2939 0 64.8919 19.4124 36.0649 40.6192 29.0413 52.379 62.5156 21.587 60.869 36.0555 9.32309 1.8 20.3096 35.2647 57.2524 17.2 40.5231 24.9303 56.6198 36.635 32.0131 18.3412 52.2 52.9037 11.2161 37.013 26.05 29.0413 38.766 24.9303 27.6116 34.831 16.7726 43.3377 33.5452 46.4982 26.2275 43.7305 36.0555 27.9693 58.2278 13.8058 17.5727 19.4124 
63.3725 46.4982 56.6198 9.32309 47.5836 54.6805 72.2764 71.7799 40.025 31.7855 59.6905 24.8966 64.8 12.4483 53.4404 64.8919 0 83.3175 29.0413 70.7248 76.4829 40.5231 9.32309 59.0931 60.1132 60.0193 68.4658 63.555 71.0836 53.5716 10.8 55.0236 52.379 88.5808 17.2939 37.013 33.6482 73.3648 43.1504 51.7254 76.0013 36.635 48.1751 76.4829 36.0555 79.7957 92.4775 99.5863 81.4344 43.2 32.522 60.4417 38.6663 23.2491 38.766 41.5293 17.5727 78.6824 79.6799 63.1142 
37.8 45.3471 35.1454 74.6898 52.7181 68.8941 78.4189 26.3591 43.7305 58.2371 23.6279 86.942 60.629 70.8838 36.0555 19.4124 83.3175 0 54.9422 53.1161 37.2924 71.1157 80.05 30.0566 77.4 51.6314 15.2552 20.3096 19.8 44.0477 76.2514 35.5578 49.355 16.7726 73.3305 55.9385 49.7932 26.7858 63.5711 61.8013 8.78635 51.8714 44.808 37.2924 53.4404 29.5466 12.6 16.7726 10.1548 61.8983 51.1097 52.2 44.8642 62.9171 55.2684 47.3396 74.796 8.78635 5.4 34.4 
43.1504 19.8 28.3365 21.587 24.9303 40.025 58.0827 43.1741 11.2161 11.2161 31.4585 34.8213 44.8308 16.7726 24.9303 36.0649 29.0413 54.9422 0 47.5836 49.355 30.4644 28.3365 34.8213 48.5077 37.013 40.6192 34.831 45.3471 35.5578 21.3214 26.6271 37.2924 59.5426 25.2 15.2552 8.78635 44.8308 37.3449 43.7305 47.2559 20.3096 21.6 49.355 21.3214 51.5539 63.555 70.8838 52.4549 26.2275 9.32309 46.6154 10.1548 8.78635 16.7726 14.4 27 49.7932 51.7536 35.2647 
72.1299 28.3365 26.2275 66.6 23.4 23.6279 25.8 26.7858 43.1741 39.6 44.8642 58.2278 10.1548 61.2 29.0413 40.6192 70.7248 53.1161 47.5836 0 17.2939 35.1027 73.8 59.6905 28.7124 10.8 49.8401 41.6043 60.9288 70.446 60.0193 27.6116 74.796 43.0377 72.5118 34.2 51.5539 26.3591 81.4236 85.4133 45.3471 63.1142 26.6271 17.2939 64.7611 25.8627 51.6 60.2269 43.5986 28.3365 53.2541 82.8348 44.8308 48.6 32.4 33.5219 74.2994 44.3355 54.6494 21.3214 
62.5156 30.0566 21.6 70.5294 30.5103 38.8247 43.0377 12.4483 41.4 44.8308 35.1027 69.029 26.7858 65.3057 25.2 29.0413 76.4829 37.2924 49.355 17.2939 0 47.2559 77.5319 50.3178 45.3471 21.3214 37.3449 30.5103 48.5077 63.1142 66.416 23.4 68.0782 25.8 74.2994 39.8979 50.4 11.2161 77.5319 79.8812 30.4644 60.0193 28.3365 0 61.8013 8.6 34.4471 43 27.3247 38.6663 52.2 74.9595 43.2 53.2541 38.2816 35.2647 76.0876 28.7124 39.6913 14.4 
