100
0 48.6 73.0616 58.2371 62.5156 75.1601 71.4227 41.6043 66.416 63.9641 45.7655 34.8213 74.796 51.8714 77.3692 54.9422 63.5843 59.8468 59.6905 31.7855 10.1548 65.3682 44.0477 35.2647 31.4585 24.8966 68.3652 21.3214 34.831 58.2278 30.4644 65.2616 63.1142 73.3305 73.3305 76.2514 69.7473 63.1142 41.6043 13.8058 39.6913 64.0262 63.5711 30.4644 63.5711 52.0999 27.3247 7.2 73.3305 56.6579 60.9528 60.0193 1.8 23.6279 43.1741 71.0836 26.6271 54.6805 52.9037 78.5124 59.8468 52.7765 68.7852 70.143 28.7124 41.6043 46.4982 28.3365 43.3377 24.8966 74.9595 26.3591 65.3682 39.8979 18.3412 72.1299 26.7858 77.3692 8.6 51.5539 24.8966 64.0262 74.796 80.05 12.4483 63.1142 27.6116 61.5045 32.0131 37.3449 51.7254 84.5719 74.6898 55.8 26.2275 23.4 33.5219 12.4483 25.8627 71.0836 
48.6 0 60.629 55.9385 34.5879 60.3075 31.4585 42.6427 28.7124 52.7181 27.9693 64.0262 44.808 26.05 60.2 45.3471 16.7726 26.3591 43.5986 19.9489 54.6805 18.3412 10.1548 16.7726 40.025 35.1027 62.3416 39.8979 36.0649 26.05 41.4174 64.5879 27.3247 44.3355 44.3355 60.2269 30.4644 27.3247 42.6427 38.766 44.8642 34.8213 21.3214 41.4174 21.3214 66.1553 63.1142 41.4 44.3355 57.4247 43.3377 13.8058 46.8 36.6824 19.4124 61.1611 24.9303 10.1548 9.32309 60.2269 26.3591 46.6154 24.8966 61.5045 44.2904 42.6427 18.0278 23.2491 69.029 35.1027 38.8247 59.8468 18.3412 21.3214 33.5219 51.6314 48.7811 60.2 49.355 17.2 35.1027 34.8213 44.808 53.1161 40.5231 27.3247 32.0131 70.143 27.6116 33.6482 68.4658 61.1611 51.8818 7.2 33.5452 25.2 18.3412 58.2385 56.6198 61.1611 
73.0616 60.629 0 16.7726 27.9693 3.6 42.6427 31.4585 88.2499 9.32309 34.5879 53.4404 26.2275 34.5879 7.2 18.6462 72.111 36.635 17.2 69.6425 83.2087 56.6579 68.8235 52.0999 89.1267 48.9547 9 82.5845 87.8635 36.0555 89.6161 16.2 38.0237 24.8966 24.8966 5.4 41.6043 87.5125 31.4585 75.2981 33.6482 28.7124 79.8924 89.6161 79.8924 35.2647 99.6803 69.2364 24.8966 19.9489 17.2939 54.6494 72.0569 81.399 43.0377 3.6 54.0833 69.9443 69.6425 9 86.9181 20.3096 49.8401 5.4 44.8642 31.4585 43.0377 53.5716 49.8606 48.9547 36.0649 97.9093 72.6705 77.5881 57.4247 12.4483 92.5507 7.2 80.2957 77.7342 48.9547 28.7124 26.2275 21.587 76.0474 87.5125 47.3396 28.8 78.7281 87.1972 38.766 18 15.2552 61.8983 48.1203 62.8334 69.3862 72.1299 55.2232 3.6 
58.2371 55.9385 16.7726 0 30.5103 19.9489 47.2631 17.5727 84.6191 10.8 27.9693 36.6824 35.2647 31.4585 23.2491 11.2161 70.143 37.3449 16.7726 60.3075 68.3652 57.2524 62.3416 43.5986 77.9215 35.5578 10.1548 70.2908 77.4837 36.0649 78.1499 8.78635 40.025 33.5219 33.5219 21.587 45.7655 83.2293 17.5727 62.3416 18.6462 32.0131 76.8315 78.1499 76.8315 19.8 85.3625 55.2684 33.5219 3.6 18.3412 53.8401 57.4247 69.6425 36.635 13.8058 43.0377 65.9776 65.2616 24.9303 81.9741 9.32309 52.4549 12.4483 29.5466 17.5727 38.0237 43 33.5219 35.5578 43.1741 83.9078 71.0836 69.3862 44.3355 23.4 79.8924 23.2491 65.9776 72.111 35.5578 32.0131 35.2647 34.2 62.8334 83.2293 34.8213 16.7726 68.8 77.4 23.4 33.5219 27 59.0931 35.1454 51.7254 60.4417 56.0803 38.6663 13.8058 
62.5156 34.5879 27.9693 30.5103 0 26.7858 16.7726 28.8 60.869 22.4321 16.7726 57.6 12.4483 11.2161 26.05 19.9489 44.3355 8.78635 13.8058 48.1203 71.8802 28.7124 43.9318 31.4585 69.2364 38.2816 32.522 65.044 66.7344 8.6 70.143 37.3449 10.1548 11.2161 11.2161 26.3591 15.2552 60.4417 28.8 59.6905 32.4 1.8 52.379 70.143 52.379 48.1751 85.8457 56.6424 11.2161 33.5452 12.4483 26.7858 61.0207 62.9171 21.3214 29.5466 37.3449 43.0377 43 25.8627 60.2269 23.2491 22.4321 30.4644 40.5231 28.8 19.4124 36.0649 58.2385 38.2816 14.4 83.3175 44.808 54.0833 44.2904 17.2939 75.1601 26.05 67.6302 51.7254 38.2816 1.8 12.4483 19.4124 60.9528 60.4417 35.1027 47.2631 57.4247 65.2616 51.5539 26.7858 17.2939 34.5879 36.6824 44.8642 47.3396 66.416 54.6805 29.5466 
75.1601 60.3075 3.6 19.9489 26.7858 0 40.6192 33.6482 87.5125 11.2161 35.1454 56.6198 23.6279 34.4 3.6 20.3096 71.1157 35.5578 17.5727 70.2908 85.2854 55.2684 68.8235 52.7181 90.1388 50.774 12.6 83.9078 88.6711 35.1454 90.6942 19.8 36.635 22.4321 22.4321 1.8 39.6913 86.9181 33.6482 76.8315 36.0649 27.3247 79.0772 90.6942 79.0772 38.766 101.548 71.0836 22.4321 23.2491 17.2939 53.5716 74.0964 82.5845 43.3377 7.2 55.2684 69.3862 69.1757 5.4 86.4696 22.4321 48.1203 9 47.2559 33.6482 43.0377 54.6494 53.2541 50.774 33.6482 99.6803 71.5925 77.9215 59.0931 10.1548 93.9406 3.6 82.2097 77.4837 50.774 27.3247 23.6279 18.3412 77.6495 86.9181 48.9547 32.4 79.4655 87.8635 42.2838 14.4 12.4483 61.1611 49.8401 63.9578 69.9443 74.6898 58.0827 7.2 
71.4227 31.4585 42.6427 47.2631 16.7726 40.6192 0 44.0477 51.8818 38.6663 28.8 72.5118 18.0278 21.6 38.8247 36.6824 34.5879 12.6 30.5103 49.7932 79.7957 17.2939 41.6043 36.6824 70.8838 49.355 48.5077 69.029 67.2964 14.4 72.1299 53.8268 9 18.6462 18.6462 39.6913 1.8 52.379 44.0477 65.5515 47.5836 15.2552 43.3377 72.1299 43.3377 64.7611 91.531 64.7611 18.6462 50.3178 29.0413 18.6462 69.7473 66.2507 28.3365 44.8642 44.8308 36.635 37.2924 38.0237 53.1161 39.8979 8.6 46.0404 54 44.0477 24.9303 43.1741 74.0259 49.355 8.6 88.5808 34.4471 52.7765 53.2541 30.4644 78.6824 38.8247 74.9595 46.6154 49.355 15.2552 18.0278 26.3591 67.0904 52.379 45.8144 64.0262 58.4565 65.044 68.0782 35.1454 28.7124 27.9693 47.5836 50.3178 48.5077 77.5319 68.4 44.8642 
41.6043 42.6427 31.4585 17.5727 28.8 33.6482 44.0477 0 71.0836 22.4321 16.7726 28.8 38.766 23.2491 36.0649 13.8058 58.4565 31.7855 19.9489 43.5986 51.7536 48.7811 47.3396 27.9693 60.4417 18.0278 27.3247 52.7181 60.2 30.0566 60.629 25.8627 35.2647 37.013 37.013 34.831 42.2838 69.2364 0 44.808 3.6 30.6 63.9641 60.629 63.9641 23.6279 68.3652 38.0237 37.013 17.2 21.587 44.2904 40.6192 52.0999 23.6279 29.5466 25.8627 52.7765 51.7536 37.3449 67.5307 11.2161 46.4982 28.7124 13.8058 0 26.2275 26.05 30.0566 18.0278 43.2 66.7344 59.6905 53.1161 26.7858 32.0131 62.3416 36.0649 48.9547 57.4247 18.0278 30.6 38.766 41.5293 45.3471 69.2364 17.2939 27.9693 51.7254 60.3075 26.2275 44.2904 35.1027 47.2559 17.5727 34.4 43.9318 41.4174 26.6271 29.5466 
66.416 28.7124 88.2499 84.6191 60.869 87.5125 51.8818 71.0836 0 80.8599 56.6579 89.7753 68.8 54.0833 86.9181 73.9083 17.2939 52.0999 71.5925 35.1027 68.7852 34.5879 24.8966 43.7305 43.2 60.9528 90.6942 49.355 37.8 52.379 45 93.2309 51.7254 68.8235 68.8235 87.1972 51.7254 3.6 71.0836 53.2541 73.0616 60.629 8.6 45 8.6 94.3756 70.2 59.8468 68.8235 86.1371 71.1157 34.4471 64.7611 45.8144 48.1203 89.1267 49.7932 18.6462 19.4124 86.6755 7.2 75.2981 43.3377 89.6161 70.8838 71.0836 46.6154 48.5077 95.7549 60.9528 60.4417 66.6 17.5727 26.6271 56.6424 78.1499 54 86.9181 63.5711 15.2552 60.9528 60.629 68.8 77.4 54.9607 3.6 58.4565 98.7824 35.2647 34.2 96.4807 86.0188 77.7342 26.3591 59.6905 45.7655 33.5452 78.1754 81.4344 89.1267 
63.9641 52.7181 9.32309 10.8 22.4321 11.2161 38.6663 22.4321 80.8599 0 25.8 46.4982 24.9303 26.7858 13.8058 9.32309 65.2616 30.4644 9.32309 60.629 74.0964 50.774 60.4417 43.1504 79.8924 39.6913 10.1548 73.2699 78.7281 29.5466 80.3575 15.2552 32.522 23.2491 23.2491 12.4483 37.3449 79.8924 22.4321 65.9776 24.8966 23.6279 72.6705 80.3575 72.6705 30.6 90.4489 59.991 23.2491 14.4 10.1548 48.1203 62.9171 72.111 34.4471 8.6 44.808 62.3416 61.8983 15.2552 79.0772 11.2161 44.8642 8.78635 36.0649 22.4321 34.8213 44.3355 44.0477 39.6913 33.5452 88.6397 65.9776 68.8235 48.1203 12.6 83.2293 13.8058 71.0836 69.6425 39.6913 23.6279 24.9303 23.4 66.7344 79.8924 38.0237 26.6271 69.6425 78.1499 34.2 23.2491 16.2 54.6494 38.8247 53.5716 60.4417 63.555 47.2631 8.6 
